Transaction_ID,Transaction_Type,Category,Amount,Date,Season,Weather,Customer_ID,Incident_ID
1932,Revenue,Rental,150,2025-02-25,Summer,Windy,1121,
1933,Revenue,Ticket Sale,150,2025-02-25,Summer,Rainy,8977,
1934,Revenue,Rental,60,2025-02-25,Winter,Sunny,4932,
1935,Revenue,Rental,60,2025-02-25,Summer,Rainy,3957,
1936,Expense,Ambulance Call,-2169,2025-02-25,Winter,Sunny,,595
1937,Revenue,Ticket Sale,150,2025-02-25,Summer,Rainy,2713,
1938,Revenue,Rental,50,2025-02-25,Winter,Snowy,6447,
1939,Expense,Equipment Maintenance,-829,2025-02-25,Summer,Windy,,
1940,Revenue,Ticket Sale,4900,2025-02-25,Winter,Windy,8453,
1941,Expense,Equipment Maintenance,-381,2025-02-25,Summer,Windy,,
1942,Expense,Ambulance Call,-1427,2025-02-25,Winter,Foggy,,20
1943,Revenue,Ticket Sale,150,2025-02-25,Summer,Windy,8774,
1944,Expense,Staff Salary,-5502,2025-02-25,Summer,Windy,,
1945,Expense,Staff Salary,-5789,2025-02-25,Winter,Foggy,,
1946,Expense,Ambulance Call,-2185,2025-02-25,Winter,Windy,,522
1947,Expense,Staff Salary,-5425,2025-02-25,Winter,Snowy,,
1948,Expense,Ambulance Call,-2061,2025-02-25,Summer,Rainy,,4
1949,Revenue,Rental,200,2025-02-25,Winter,Sunny,8360,
1950,Expense,Equipment Maintenance,-810,2025-02-25,Summer,Sunny,,
1951,Expense,Ambulance Call,-1392,2025-02-25,Winter,Sunny,,985
1952,Expense,Staff Salary,-6042,2025-02-25,Summer,Sunny,,
1953,Revenue,Ticket Sale,1400,2025-02-25,Summer,Windy,9136,
1954,Revenue,Ticket Sale,500,2025-02-25,Winter,Foggy,4847,
1955,Expense,Staff Salary,-5278,2025-02-25,Summer,Sunny,,
1956,Expense,Equipment Maintenance,-478,2025-02-25,Winter,Sunny,,
1957,Revenue,Rental,200,2025-02-25,Winter,Foggy,8862,
1958,Expense,Ambulance Call,-1593,2025-02-25,Winter,Snowy,,296
1959,Expense,Ambulance Call,-1388,2025-02-25,Summer,Windy,,704
1960,Revenue,Rental,270,2025-02-25,Winter,Windy,3685,
1961,Expense,Ambulance Call,-1157,2025-02-25,Winter,Foggy,,998
1962,Revenue,Rental,240,2025-02-25,Winter,Sunny,2989,
1963,Expense,Ambulance Call,-1166,2025-02-25,Winter,Sunny,,312
1964,Expense,Ambulance Call,-2491,2025-02-25,Winter,Windy,,191
1965,Revenue,Ticket Sale,1400,2025-02-25,Summer,Windy,8884,
1966,Expense,Ambulance Call,-2435,2025-02-25,Summer,Sunny,,152
1967,Expense,Equipment Maintenance,-503,2025-02-25,Summer,Sunny,,
1968,Revenue,Ticket Sale,480,2025-02-25,Winter,Foggy,2415,
1969,Expense,Ambulance Call,-1234,2025-02-25,Winter,Snowy,,294
1970,Expense,Ambulance Call,-1717,2025-02-25,Winter,Windy,,40
1971,Expense,Equipment Maintenance,-449,2025-02-25,Summer,Rainy,,
1972,Revenue,Rental,240,2025-02-25,Winter,Windy,3744,
1973,Revenue,Ticket Sale,1400,2025-02-25,Summer,Windy,4715,
1974,Expense,Equipment Maintenance,-610,2025-02-25,Summer,Windy,,
1975,Expense,Ambulance Call,-1067,2025-02-25,Summer,Rainy,,372
1976,Expense,Equipment Maintenance,-762,2025-02-25,Winter,Sunny,,
1977,Expense,Staff Salary,-4087,2025-02-25,Winter,Sunny,,
1978,Expense,Ambulance Call,-1216,2025-02-25,Summer,Sunny,,584
1979,Revenue,Ticket Sale,100,2025-02-25,Summer,Windy,6163,
1980,Revenue,Ticket Sale,7700,2025-02-25,Winter,Snowy,9528,
1981,Expense,Equipment Maintenance,-650,2025-02-25,Winter,Snowy,,
1982,Expense,Staff Salary,-8273,2025-02-25,Summer,Windy,,
1983,Expense,Staff Salary,-6857,2025-02-25,Summer,Sunny,,
1984,Revenue,Rental,60,2025-02-25,Winter,Foggy,6112,
1985,Revenue,Ticket Sale,320,2025-02-25,Summer,Rainy,2746,
1986,Revenue,Rental,60,2025-02-25,Summer,Windy,5231,
1987,Expense,Ambulance Call,-1449,2025-02-25,Winter,Foggy,,703
1988,Revenue,Ticket Sale,300,2025-02-25,Winter,Foggy,9163,
1989,Revenue,Ticket Sale,200,2025-02-25,Summer,Rainy,1428,
1990,Revenue,Ticket Sale,2100,2025-02-25,Summer,Sunny,3251,
1991,Revenue,Ticket Sale,400,2025-02-25,Winter,Foggy,2559,
1992,Revenue,Ticket Sale,2100,2025-02-25,Summer,Rainy,3992,
1993,Revenue,Rental,135,2025-02-25,Winter,Sunny,1804,
1994,Expense,Staff Salary,-6374,2025-02-25,Summer,Windy,,
1995,Expense,Staff Salary,-4317,2025-02-25,Winter,Foggy,,
1996,Expense,Equipment Maintenance,-778,2025-02-25,Summer,Sunny,,
1997,Expense,Equipment Maintenance,-551,2025-02-25,Winter,Foggy,,
1998,Expense,Ambulance Call,-1502,2025-02-25,Winter,Foggy,,83
1999,Revenue,Ticket Sale,880,2025-02-25,Winter,Sunny,1065,
